IES,IES_ID,project_ID,loop_ID,loop_play_URL,track,loop_name,duration,is_adjusted,base_song_title,artist,music_genre,song_preview_url,song_cover_url,youtube_url,video_cover_url,spotify_song_url,is song
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,2_5,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/8d71a9dc-922e-48f6-8847-3138e96f7e40,ritmos2,carmen,"5,01",FALSE,"Casanova, Soolking, Lola Índigo & Rvfv","Soolking, Lola Índigo & Rvfv",R&B/Soul,https://www.shazam.com/track/684965083/casanova,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/dd/83/13/dd831362-724b-2ef2-ed7a-1ce76545332c/23UM1IM61690.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=tmSm-tnifVk&pp=ygVFQ2FzYW5vdmEsIFNvb2xraW5nLCBMb2xhIMONbmRpZ28gJiBSdmZ2LFNvb2xraW5nLCBMb2xhIMONbmRpZ28gJiBSdmZ2,https://i.ytimg.com/vi/tmSm-tnifVk/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBDHdBTKpMBeb7J6GEp81pcSphBLg,https://open.spotify.com/track/0qZhK4gFB5c1Wxsnd6WA8U,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,2_4,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/0c7ac432-f53a-432d-9e4b-191737aa97bb,ritmos2,sandra jc reyes,1,FALSE,Chula,JC Reyes,Hip-hop/Rap,https://www.shazam.com/es-es/track/682479931/chula,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/8e/df/fc/8edffc86-4bd4-8888-a17b-70de41f1a332/197338246894.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=0vRVHGzYJ_Q&pp=ygUOQ2h1bGEsSkMgUmV5ZXM%3D,https://i.ytimg.com/vi/0vRVHGzYJ_Q/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAPf-3vy_FEFa3g6xnBR1MXr_jOBg,https://open.spotify.com/track/6tH2IvDVvssQsUIgztaeDU,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,2_3,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/95d84a34-40c8-469a-b76b-40fb3f0aadca,ritmos2,carla2,"2,89",FALSE,"Que te vaya bien, Rvfv",Rvfv,Latin rap,https://www.shazam.com/track/662032654/que-te-vaya-bien,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a8/cd/79/a8cd79e8-3796-370a-3b0c-e47e02c4ded4/8445162873833.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=2AueFm06UUg&pp=ygUbUXVlIHRlIHZheWEgYmllbiwgUnZmdixSdmZ2,https://i.ytimg.com/vi/2AueFm06UUg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDwJxK4xl_1chDEyNsoVba1Gavuaw,https://open.spotify.com/track/63lpWMzGpcjpN9DGoDbl7W,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,2_2,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/05b6da29-a963-4231-abd1-c6b89a8c1765,ritmos2,alba,"3,53",FALSE,"Bailando por Ahí, Juan Magán",Juan Magán,Pop en español,https://www.shazam.com/track/53148076/bailando-por-ah%C3%AD,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/e6/c5/19/e6c51935-88a9-8249-16a0-d39f32c6c56f/886443409569.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=9m6ogS57sc8&pp=ygUqQmFpbGFuZG8gcG9yIEFow60sIEp1YW4gTWFnw6FuLEp1YW4gTWFnw6Fu,https://i.ytimg.com/vi/9m6ogS57sc8/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBofsz0jN-UhHb4p1EfS7brEJTafQ,https://open.spotify.com/track/6sHBvzRsuGunQTfCk18KXi,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,2_1,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/ca56b682-4f7d-44bc-ab19-669941308854,ritmos2,sara bad bunny,"1,88",FALSE,"Safaera, Bad Bunny, Jowell Y Randy & Ñengo Flow","Bad Bunny, Jowell Y Randy & Ñengo Flow",Urbano latino,https://www.shazam.com/track/509552845/safaera,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/8c/0f/81/8c0f81f2-9f10-5e3d-b9de-5961a73e8e52/195081078724.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=jCQ_6XbATPc&pp=ygVYU2FmYWVyYSwgQmFkIEJ1bm55LCBKb3dlbGwgWSBSYW5keSAmIMORZW5nbyBGbG93LEJhZCBCdW5ueSwgSm93ZWxsIFkgUmFuZHkgJiDDkWVuZ28gRmxvdw%3D%3D,https://i.ytimg.com/vi/jCQ_6XbATPc/hq2.jpg?sqp=-oaymwE9COADEI4CSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYZSBjKEswDw==&rs=AOn4CLDxlJ38NwjiMiWK6WGzkatWjU5axg,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,1_4,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/f9cace8a-e18c-4385-a7c2-42e5e0cb9929,ritmos1,columbia javi,"2,38",FALSE,"Columbia, Quevedo",Quevedo,Urbano latino,https://www.shazam.com/track/670945022/columbia,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/cf/a4/b1/cfa4b1dd-8044-1e3e-13d4-e4695a60f71a/197338610251.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=QlZNGcVfeF0&pp=ygUZQ29sdW1iaWEsIFF1ZXZlZG8sUXVldmVkbw%3D%3D,https://i.ytimg.com/vi/QlZNGcVfeF0/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA3xeU-e9UvDlWJhmt6v-BZHRZyGw,https://open.spotify.com/track/6XbtvPmIpyCbjuT0e8cQtp,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,1_3,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/282f27f3-cab4-497b-a0d4-9ebd12cdf919,ritmos1,oterino cqntd,"1,34",FALSE,"cosas que no te dije, Saiko",Saiko,Urbano latino,https://www.shazam.com/es-es/track/584535255/cosas-que-no-te-dije,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/80/0c/ad/800cad36-64eb-6f23-5536-8f1da9c70fe7/190296450501.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=8obld3JrBNM&pp=ygUhY29zYXMgcXVlIG5vIHRlIGRpamUsIFNhaWtvLFNhaWtv,https://i.ytimg.com/vi/8obld3JrBNM/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYZSBMKEcwDw==&rs=AOn4CLBWawV2GUOQL6-7n7f__dnpKg7MJA,https://open.spotify.com/track/5xSt1wxZobFcLzHrFakv6z,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,1_2,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/68b16ee6-7676-4185-a291-56d0c69c0053,ritmos1,luii TOKYOSLEEP,"3,69",FALSE,"Toma Toma Toma, $werve, TOKYOSLEEP & MC GW","$werve, TOKYOSLEEP & MC GW",Brasileña,https://www.shazam.com/track/666740732/toma-toma-toma,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/06/ad/02/06ad0269-a3fb-8e59-8886-f49b6ec6e6a2/1963621363253_cover.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=FJkuq2jytUo&pp=ygVFVG9tYSBUb21hIFRvbWEsICR3ZXJ2ZSwgVE9LWU9TTEVFUCAmIE1DIEdXLCR3ZXJ2ZSwgVE9LWU9TTEVFUCAmIE1DIEdX,https://i.ytimg.com/vi/FJkuq2jytUo/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYdCArKH8wDw==&rs=AOn4CLDOqa55KFR6h4dnTCJRd8RZx6KxrA,https://open.spotify.com/track/39BOpF8KvdMqUZlJyfnV34,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,1_1,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/ad44b56c-f7f8-4120-ad95-34d33f921181,ritmos1,ismael milo j,"7,97",FALSE,"No Estoy, AFTER, Milo j & Akim 88","AFTER, Milo j & Akim 88",Hip-hop/Rap,https://www.shazam.com/track/650213005/no-estoy,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/55/12/fa/5512fa21-3ba7-6b35-5915-28f12f06bb6d/0.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=Nr5wnGfeZoY&pp=ygU5Tm8gRXN0b3ksIEFGVEVSLCBNaWxvIGogJiBBa2ltIDg4LEFGVEVSLCBNaWxvIGogJiBBa2ltIDg4,https://i.ytimg.com/vi/Nr5wnGfeZoY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLArS7oVRLx9kcNQo-LdFi6uqvk9gQ,https://open.spotify.com/track/4AOxMjHyzzcbjFnHOmd1l7,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,8_6,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/abc61a27-670f-46a2-83e3-f0bbd9efc2bd,IES Cervantes_voces,carre2,"3,07",FALSE,"C'est carré, VJ",VJ,Hip-hop/Rap,https://www.shazam.com/track/645758673/cest-carr%C3%A9,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/a2/1d/25/a21d252c-2803-b52e-801c-ebc66f8ce54a/cover.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=sELyW7Zt1KI&pp=ygUTQydlc3QgY2FycsOpLCBWSixWSg%3D%3D,https://i.ytimg.com/vi/sELyW7Zt1KI/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYHSBtKHIwDw==&rs=AOn4CLAqe_kEFflnSDOu_e_0etGMzPoXbA,https://open.spotify.com/intl-es/track/0XKCXrV25goA22vip7h2GY,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,8_5,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/8de5836f-68e0-41d2-adbc-1a4f7df26226,IES Cervantes_voces,maka2,"5,8",FALSE,"Gracias a Ti, Maka",Maka,Urbano latino,https://www.shazam.com/track/333033337/gracias-a-ti,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/ca/3c/35/ca3c3561-0728-6af2-d600-77fd94e7d90f/195081887661.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=yhXjh7jEfE8&pp=ygUXR3JhY2lhcyBhIFRpLCBNYWthLE1ha2E%3D,https://i.ytimg.com/vi/yhXjh7jEfE8/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYXSBdKF0wDw==&rs=AOn4CLDxvX_JhOvSEks1vh2vUGUwU_elig,https://open.spotify.com/track/017mj5b2gsVFuwHSjBCodN,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,8_4,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/0d4eca96-7825-402d-89e4-57c4c156ed7a,IES Cervantes_voces,camaron,"4,38",FALSE,"Tus Ojillos Negros, Camarón de la Isla",Camarón de la Isla,Flamenco,https://www.shazam.com/track/57932508/tus-ojillos-negros,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/af/6d/6d/af6d6d6d-36d0-3c68-3e71-7515d775ceba/00602527620411.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=p6kd5B6Gh0w&pp=ygU7VHVzIE9qaWxsb3MgTmVncm9zLCBDYW1hcsOzbiBkZSBsYSBJc2xhLENhbWFyw7NuIGRlIGxhIElzbGE%3D,https://i.ytimg.com/vi/p6kd5B6Gh0w/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA2aEs7FKxj4xEAFv9tM7tZzJuRnQ,https://open.spotify.com/track/0RZ3GIfr1qSKqPH5sSGq5y,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,8_3,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/e951e54d-813b-4243-a464-08f393856ec0,IES Cervantes_voces,dayana,"3,43",FALSE,"Mi Vieja, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/523624873/mi-vieja,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/50/95/c7/5095c702-2159-c3ac-be67-9a1c16cc0ed9/195081694399.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=WKgN_m-qvCY&pp=ygUbTWkgVmllamEsIEFudWVsIEFBLEFudWVsIEFB,https://i.ytimg.com/vi/WKgN_m-qvCY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDq_K1e6PA4RvqRlZwrDLupqfRMpg,https://open.spotify.com/track/4FDPuFJTMXyNtEd14Ca8R9,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,8_2,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/d28c0c57-eb22-4796-880b-8d61da4c0668,IES Cervantes_voces,genesis,"5,62",FALSE,"Love Me, RealestK",RealestK,R&B/Soul,https://www.shazam.com/track/604648099/love-me,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/87/03/dc/8703dc39-9608-e298-0b3f-6b4fe2656586/196589602527.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=9BZFW9A7jJo&pp=ygUaTG92ZSBNZSwgUmVhbGVzdEssUmVhbGVzdEs%3D,https://i.ytimg.com/vi/9BZFW9A7jJo/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD4mFoZAWFtEB8YApM7xgJbHb9FjA,https://open.spotify.com/track/4qgMPzf9QOETWQFUcFkHD4,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,8_1,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/a16fb48a-083a-45e3-896d-cff67167273d,IES Cervantes_voces,tony,"4,65",FALSE,"SPIT IN MY FACE!, ThxSoMch",ThxSoMch,Alternativa,https://www.shazam.com/track/638363841/spit-in-my-face,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/07/57/55/0757554f-0074-1f97-4d09-ed384ae3e676/075679684592.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=ZtCOsQqrBrs&pp=ygUjU1BJVCBJTiBNWSBGQUNFISwgVGh4U29NY2gsVGh4U29NY2g%3D,https://i.ytimg.com/vi/ZtCOsQqrBrs/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYZSBXKFUwDw==&rs=AOn4CLBQGflsJkZFwjl74aJP6ouLBmdIaQ,https://open.spotify.com/track/1N8TTK1Uoy7UvQNUazfUt5,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,6_4,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/68b861b5-a5f6-4ed8-84c1-0f65f4cd1d36,IES Cervantes_melodias1,h,"1,18",FALSE,1942,Anuel AA,Urbano latino,https://www.shazam.com/es-es/track/594956300/1942,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/22/be/4c/22be4cc5-a7f2-eadc-359b-e338fbe3d7ee/196292821857.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=_UYf0pyjCw0&pp=ygUNMTk0MixBbnVlbCBBQQ%3D%3D,https://i.ytimg.com/vi/_UYf0pyjCw0/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYZSBYKFcwDw==&rs=AOn4CLAx6DLJS3REt3A8VCRziNlgCwEfOg,https://open.spotify.com/track/1GeDO38NIKUFT7dzjifCbA,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,6_3,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/9750e123-a369-447e-84a0-7c23a3a32d79,IES Cervantes_melodias1,y,"1,38",FALSE,Amor de Madre,Aventura,Salsa y Tropical,https://www.shazam.com/es-es/track/40020492/amor-de-madre,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/fd/1c/c4/fd1cc42a-c642-bb66-5b11-291a568c73d6/617101300023.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=hPT2FGoSOr8&pp=ygUWQW1vciBkZSBNYWRyZSxBdmVudHVyYQ%3D%3D,https://i.ytimg.com/vi/hPT2FGoSOr8/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYZSBZKE8wDw==&rs=AOn4CLDxHrjE2Re3hTQJPyKU71z2tPlz2A,https://open.spotify.com/track/7Ka96TnEA9S6aWG4pIS9RW,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,6_2,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/8751d6ff-cbdd-4060-8ccd-8aaeef7c9bf1,IES Cervantes_melodias1,louis armstrong,"5,81",FALSE,"What A Wonderful World, Louis Armstrong",Louis Armstrong,Festividades,https://www.shazam.com/track/5576369/what-a-wonderful-world,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/08/23/a8/0823a838-c88b-d80e-728e-c1b848b6ea63/21UM1IM48729.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=rBrd_3VMC3c&pp=ygU3V2hhdCBBIFdvbmRlcmZ1bCBXb3JsZCwgTG91aXMgQXJtc3Ryb25nLExvdWlzIEFybXN0cm9uZw%3D%3D,https://i.ytimg.com/vi/rBrd_3VMC3c/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAiymX0bVaI2PdZXDUIseJSrxMH8w,https://open.spotify.com/track/29U7stRjqHU6rMiS8BfaI9,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,6_1,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/14f011b9-d391-4c45-9edf-b69013a2aff7,IES Cervantes_melodias1,sinatra estraños en la noche,"5,4",FALSE,"Strangers In the Night, Frank Sinatra",Frank Sinatra,Pop,https://www.shazam.com/track/207110692/strangers-in-the-night,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0a/8a/ca/0a8aca52-e1c9-732e-a9e4-8a8e8eea168c/00602537570669.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=Fd_3EkGr0-4&pp=ygUzU3RyYW5nZXJzIEluIHRoZSBOaWdodCwgRnJhbmsgU2luYXRyYSxGcmFuayBTaW5hdHJh,https://i.ytimg.com/vi/Fd_3EkGr0-4/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDZSZHXNs7dcgbmmpXJfHL1bRABIA,https://open.spotify.com/track/74VR3AkGPhbYXnxcOYa16x,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,5_5,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/7fd29d02-68f3-4b25-8bdd-32424c956c8e,IES Cervantes_ritmos,karpin,"12,85",FALSE,"Arma la Vida of Dave Soerensen 20th Anniversary Breaks Edition, DJ Karpin",DJ Karpin,Breakbeat,https://www.shazam.com/track/522275944/arma-la-vida-of-dave-soerensen-20th-anniversary-breaks,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/41/bd/73/41bd73c7-ab89-b27f-3d7f-df638d51a29e/artwork.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=QFFpcDbT2gw&pp=ygVTQXJtYSBsYSBWaWRhIG9mIERhdmUgU29lcmVuc2VuIDIwdGggQW5uaXZlcnNhcnkgQnJlYWtzIEVkaXRpb24sIERKIEthcnBpbixESiBLYXJwaW4%3D,https://i.ytimg.com/vi/QFFpcDbT2gw/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCITSotek9astQVMA7wCqEy9RInMg,https://open.spotify.com/track/6nyHB7ywyBl3j4VV2IVnxP,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,5_4,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/afee2011-9524-404b-9883-e475f6c13ac1,IES Cervantes_ritmos,er coño e la bernarda,"20,9",FALSE,"Salitre, Manuel Carrasco & Camilo",Manuel Carrasco & Camilo,Pop en español,https://www.shazam.com/track/682351293/salitre,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/23/57/e4/2357e452-01e2-2639-2f4c-491c9910f7bc/23UM1IM33098.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=MsWBCOcOYAY&pp=ygU6U2FsaXRyZSwgTWFudWVsIENhcnJhc2NvICYgQ2FtaWxvLE1hbnVlbCBDYXJyYXNjbyAmIENhbWlsbw%3D%3D,https://i.ytimg.com/vi/MsWBCOcOYAY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAt9FJZFm5MdVfi-UV4E2hoXF0KJQ,https://open.spotify.com/track/6NXPhNtKgDn7OJaLaELuSH,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,5_3,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/40d00a5b-1289-4cad-9153-b80bea2e53d7,IES Cervantes_ritmos,polaris remix,"3,06",FALSE,"POLARIS (feat. Mora) [Remix], Saiko, Quevedo & Feid","Saiko, Quevedo & Feid",Urbano latino,https://www.shazam.com/track/668409609/polaris-feat-mora-remix,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/9b/be/b8/9bbeb819-f710-44a0-83cd-e4ea0cad4c15/197189070709.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=SkBML8JgD0k&pp=ygVJUE9MQVJJUyAoZmVhdC4gTW9yYSkgW1JlbWl4XSwgU2Fpa28sIFF1ZXZlZG8gJiBGZWlkLFNhaWtvLCBRdWV2ZWRvICYgRmVpZA%3D%3D,https://i.ytimg.com/vi/SkBML8JgD0k/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCpJ6VCnZ_vf5PErT6Z0aInbTrp_Q,https://open.spotify.com/intl-es/track/0EhuGnOS6fTc5l5UNtDEH2,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,5_2,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/8dda99bb-0a7c-4f17-a86c-043b66a91f33,IES Cervantes_ritmos,el motivo,"2,8",FALSE,"El Motivo, Maka",Maka,Folk,https://www.shazam.com/track/547868012/el-motivo,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/b8/97/40/b897404e-1102-4868-2994-4696521d3dc4/195497691357.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=uELxGayg6i4&pp=ygUURWwgTW90aXZvLCBNYWthLE1ha2E%3D,https://i.ytimg.com/vi/uELxGayg6i4/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYfyAmKCUwDw==&rs=AOn4CLAAgpJKbOLRCTVVGfyQHEod-TQJ3Q,https://open.spotify.com/track/3bi1trbFYXsG4J1YqPEB4B,
IES Cervantes,4,56a34dc6-a70e-4a42-abfe-114716b71491,5_1,https://app.antropoloops.com/teatro-central-2024/56a34dc6-a70e-4a42-abfe-114716b71491/clips/ad6a8cf5-fe67-4da9-8bde-1b25858fc260,IES Cervantes_ritmos,hola,"6,84",FALSE,"Suicidal (Remix) [feat. Juice WRLD], YNW Melly",YNW Melly,Hip-hop/Rap,https://www.shazam.com/track/509915688/suicidal-remix-feat-juice-wrld,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/26/4c/91/264c91ab-670b-068f-89fe-9228b7e61a01/810043680387.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=j18d-hLdTD8&pp=ygU4U3VpY2lkYWwgKFJlbWl4KSBbZmVhdC4gSnVpY2UgV1JMRF0sIFlOVyBNZWxseSxZTlcgTWVsbHk%3D,https://i.ytimg.com/vi/j18d-hLdTD8/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYfyAhKBswDw==&rs=AOn4CLDWaaQL-ohnf_mlNGBSGBEaNnfBlQ,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,
